"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_2s_sp","Seasonal Cycle Score","MeanState","global","score","1","0.90921","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_2s_sp","Bias","MeanState","global","scalar","watt/m2","-5.82791","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_2s_sp","Bias Score","MeanState","global","score","1","0.593445","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_2s_sp","RMSE","MeanState","global","scalar","watt/m2","15.6934","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_2s_sp","RMSE Score","MeanState","global","score","1","0.601285","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_2s_sp","Overall Score","MeanState","global","score","1","0.73083","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","watt/m2","40.6109","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","watt/m2","39.615","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_norman_nocomp","Period Mean (original grids)","MeanState","global","scalar","watt/m2","29.6423","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_norman_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","watt/m2","34.3404","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_norman_nocomp","Model Period Mean (complement)","MeanState","global","scalar","watt/m2","18.4817","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_norman_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.951176","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_norman_nocomp","Phase Shift","MeanState","global","scalar","months","0.991895","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_norman_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.888305","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_norman_nocomp","Bias","MeanState","global","scalar","watt/m2","-5.49357","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_norman_nocomp","Bias Score","MeanState","global","score","1","0.611511","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_norman_nocomp","RMSE","MeanState","global","scalar","watt/m2","16.464","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_norman_nocomp","RMSE Score","MeanState","global","score","1","0.569128","6.0"
"HydrologyCycle","SensibleHeat","Fluxcom","ctsm51fates_derecho_norman_nocomp","Overall Score","MeanState","global","score","1","0.717849","6.0"
"HydrologyCycle","Evapotranspiration","GLEAM","ctsm51fates_derecho_2s_sp","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.35677","75.0"
"HydrologyCycle","Evapotranspiration","GLEAM","ctsm51fates_derecho_2s_sp","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","2.67322","75.0"
"HydrologyCycle","Evapotranspiration","GLEAM","ctsm51fates_derecho_2s_sp","Period Mean (original grids)","MeanState","global","scalar","mm d-1","1.17034","75.0"
"HydrologyCycle","Evapotranspiration","GLEAM","ctsm51fates_derecho_2s_sp","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.12445","75.0"
"HydrologyCycle","Evapotranspiration","GLEAM","ctsm51fates_derecho_2s_sp","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","1.55388","75.0"
"HydrologyCycle","Evapotranspiration","GLEAM","ctsm51fates_derecho_2s_sp","Spatial Distribution Score","MeanState","global","score","1","0.943019","75.0"
"HydrologyCycle","Evapotranspiration","GLEAM","ctsm51fates_derecho_2s_sp","Phase Shift","MeanState","global","scalar","months","1.02582","75.0"
"HydrologyCycle","Evapotranspiration","GLEAM","ctsm51fates_derecho_2s_sp","Seasonal Cycle Score","MeanState","global","score","1","0.795164","75.0"
"HydrologyCycle","Evapotranspiration","GLEAM","ctsm51fates_derecho_2s_sp","Bias","MeanState","global","scalar","mm d-1","-0.202125","75.0"
"HydrologyCycle","Evapotranspiration","GLEAM","ctsm51fates_derecho_2s_sp","Bias Score","MeanState","global","score","1","0.544134","75.0"
"HydrologyCycle","Evapotranspiration","GLEAM","ctsm51fates_derecho_2s_sp","RMSE","MeanState","global","scalar","mm d-1","0.501052","75.0"
"HydrologyCycle","Evapotranspiration","GLEAM","ctsm51fates_derecho_2s_sp","RMSE Score","MeanState","global","score","1","0.619072","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.55493","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","2.22002","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_nocomp","Period Mean (original grids)","MeanState","global","scalar","mm d-1","1.0376","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.25877","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_nocomp","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","0.581147","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.895903","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_nocomp","Phase Shift","MeanState","global","scalar","months","1.46266","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.762888","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_nocomp","Bias","MeanState","global","scalar","mm d-1","-0.267139","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_nocomp","Bias Score","MeanState","global","score","1","0.437937","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_nocomp","RMSE","MeanState","global","scalar","mm d-1","0.773485","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_nocomp","RMSE Score","MeanState","global","score","1","0.529629","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_nocomp","Overall Score","MeanState","global","score","1","0.631197","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_sp","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.55493","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_sp","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","2.22002","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_sp","Period Mean (original grids)","MeanState","global","scalar","mm d-1","1.17034","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_sp","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.42501","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_sp","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","0.644709","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_sp","Spatial Distribution Score","MeanState","global","score","1","0.961268","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_sp","Phase Shift","MeanState","global","scalar","months","1.3117","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_sp","Seasonal Cycle Score","MeanState","global","score","1","0.791734","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_sp","Bias","MeanState","global","scalar","mm d-1","-0.096395","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_sp","Bias Score","MeanState","global","score","1","0.519746","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_sp","RMSE","MeanState","global","scalar","mm d-1","0.662902","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_sp","RMSE Score","MeanState","global","score","1","0.562389","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_2s_sp","Overall Score","MeanState","global","score","1","0.679505","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.55493","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_nocomp","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","2.22002","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_nocomp","Period Mean (original grids)","MeanState","global","scalar","mm d-1","1.02984","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_nocomp","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.24912","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_nocomp","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","0.577292","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_nocomp","Spatial Distribution Score","MeanState","global","score","1","0.890328","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_nocomp","Phase Shift","MeanState","global","scalar","months","1.48518","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_nocomp","Seasonal Cycle Score","MeanState","global","score","1","0.757355","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_nocomp","Bias","MeanState","global","scalar","mm d-1","-0.277304","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_nocomp","Bias Score","MeanState","global","score","1","0.433279","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_nocomp","RMSE","MeanState","global","scalar","mm d-1","0.781445","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_nocomp","RMSE Score","MeanState","global","score","1","0.530397","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_nocomp","Overall Score","MeanState","global","score","1","0.628351","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_sp","Benchmark Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.55493","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_sp","Benchmark Period Mean (complement)","MeanState","global","scalar","mm d-1","2.22002","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_sp","Period Mean (original grids)","MeanState","global","scalar","mm d-1","1.14281","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_sp","Model Period Mean (intersection)","MeanState","global","scalar","mm d-1","1.39037","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_sp","Model Period Mean (complement)","MeanState","global","scalar","mm d-1","0.631876","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_sp","Spatial Distribution Score","MeanState","global","score","1","0.95345","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_sp","Phase Shift","MeanState","global","scalar","months","1.31556","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_sp","Seasonal Cycle Score","MeanState","global","score","1","0.791551","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_sp","Bias","MeanState","global","scalar","mm d-1","-0.131724","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_sp","Bias Score","MeanState","global","score","1","0.502565","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_sp","RMSE","MeanState","global","scalar","mm d-1","0.677808","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_sp","RMSE Score","MeanState","global","score","1","0.561457","75.0"
"HydrologyCycle","Evapotranspiration","MODIS","ctsm51fates_derecho_norman_sp","Overall Score","MeanState","global","score","1","0.674096","75.0"
